SMILES,Name,CID,InChI,IUPAC,Status,Source
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)/[C@@H]([C@H](/C=C\C=C(\C(=O)NC(=CC1=O)C2=O)/C)OC)OC(=O)N,Tanespimycin,6505803,"1S/C31H43N3O8/c1-8-12-33-26-21-13-17(2)14-25(41-7)27(36)19(4)15-20(5)29(42-31(32)39)24(40-6)11-9-10-18(3)30(38)34-22(28(21)37)16-23(26)35/h8-11,15-17,19,24-25,27,29,33,36H,1,12-14H2,2-7H3,(H2,32,39)(H,34,38)/b11-9-,18-10+,20-15+/t17-,19+,24+,25+,27-,29+/m1/s1","[(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13-hydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-19-(prop-2-enylamino)-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",0,PMID: 12623837
c1ccc(cc1)c1nc2c([nH]1)cccc2,2-Phenylbenzimidazole,12855,"1S/C13H10N2/c1-2-6-10(7-3-1)13-14-11-8-4-5-9-12(11)15-13/h1-9H,(H,14,15)",2-phenyl-1H-benzimidazole,1,HEPG2
C1CCC(NC1)CC(C1CCCCC1)C1CCCCC1.OC(=O)/C=C\C(=O)O,Perhexiline maleate,5284439,"1S/C19H35N.C4H4O4/c1-3-9-16(10-4-1)19(17-11-5-2-6-12-17)15-18-13-7-8-14-20-18;5-3(6)1-2-4(7)8/h16-20H,1-15H2;1-2H,(H,5,6)(H,7,8)/b;2-1-","(Z)-but-2-enedioic acid;2-(2,2-dicyclohexylethyl)piperidine",0,HEPG2
c1ccc2c(c1)c1ccc3c4c1c(c2)ccc4ccc3,Benzo[a]pyrene,2336,1S/C20H12/c1-2-7-17-15(4-1)12-16-9-8-13-5-3-6-14-10-11-18(17)20(16)19(13)14/h1-12H,benzo[a]pyrene,0,HEPG2
c1ccc2c(c1)cc1c(c2)c2c3c1cccc3ccc2,Benzo[k]fluoranthene,9158,1S/C20H12/c1-2-6-15-12-19-17-10-4-8-13-7-3-9-16(20(13)17)18(19)11-14(15)5-1/h1-12H,benzo[k]fluoranthene,0,HEPG2
c1ccc2c(c1)cc1c(c2)c2ccccc2c2c1cccc2,"Dibenz[a,c]anthracene",9164,1S/C22H14/c1-2-8-16-14-22-20-12-6-4-10-18(20)17-9-3-5-11-19(17)21(22)13-15(16)7-1/h1-14H,benzo[b]triphenylene,0,HEPG2
c1ccc2c(c1)N(CC1CN3CCC1CC3)c1c(S2)cccc1,Mequitazine,4066,"1S/C20H22N2S/c1-3-7-19-17(5-1)22(18-6-2-4-8-20(18)23-19)14-16-13-21-11-9-15(16)10-12-21/h1-8,15-16H,9-14H2",10-(1-azabicyclo[2.2.2]octan-3-ylmethyl)phenothiazine,0,HEPG2
c1ccc2c(n1)c1ncccc1cc2.O.Cl,"1,10-Phenanthroline monohydrochloride monohydrate",2723715,1S/C12H8N2.ClH.H2O/c1-3-9-5-6-10-4-2-8-14-12(10)11(9)13-7-1;;/h1-8H;1H;1H2,"1,10-phenanthroline;hydrate;hydrochloride",0,CHO
C1CCN(CC1)C1(C2CC3CC1CC(C2)C3)c1cccs1,1-[2-(2-Thienyl)-2-adamantyl] piperidine,86209567,"1S/C19H27NS/c1-2-6-20(7-3-1)19(18-5-4-8-21-18)16-10-14-9-15(12-16)13-17(19)11-14/h4-5,8,14-17H,1-3,6-7,9-13H2",1-(2-thiophen-2-yl-2-adamantyl)piperidine,0,PMID: 14629826
C1CCN(CC1)C1(CCCCC1)c1cccs1,Tenocyclidine,62751,"1S/C15H23NS/c1-3-9-15(10-4-1,14-8-7-13-17-14)16-11-5-2-6-12-16/h7-8,13H,1-6,9-12H2",1-(1-thiophen-2-ylcyclohexyl)piperidine,0,PMID: 14629826
C1CCN(CC1)CCOc1ccc(cc1)c1cnc2n(c1)ncc2c1ccncc1,Dorsomorphin,11524144,"1S/C24H25N5O/c1-2-12-28(13-3-1)14-15-30-22-6-4-19(5-7-22)21-16-26-24-23(17-27-29(24)18-21)20-8-10-25-11-9-20/h4-11,16-18H,1-3,12-15H2","6-[4-(2-piperidin-1-ylethoxy)phenyl]-3-pyridin-4-ylpyrazolo[1,5-a]pyrimidine",0,PMID: 23076030
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C(=O)O,Betulinic acid,64971,"1S/C30H48O3/c1-18(2)19-10-15-30(25(32)33)17-16-28(6)20(24(19)30)8-9-22-27(5)13-12-23(31)26(3,4)21(27)11-14-29(22,28)7/h19-24,31H,1,8-17H2,2-7H3,(H,32,33)/t19-,20+,21-,22+,23-,24+,27-,28+,29+,30-/m0/s1","(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-9-hydroxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid",0,PMID: 23064721
CC(=CCC[C@H](c1ccc(c(c1)O)C)C)C,Xanthorrhizol,93135,"1S/C15H22O/c1-11(2)6-5-7-12(3)14-9-8-13(4)15(16)10-14/h6,8-10,12,16H,5,7H2,1-4H3/t12-/m1/s1",2-methyl-5-[(2R)-6-methylhept-5-en-2-yl]phenol,0,PMID: 19926935
CC(=CCc1c(O)c(CC=C(C)C)c(c2c1oc1c(O)ccc(c1c2=O)O)O)C,Gartanin,5281633,"1S/C23H24O6/c1-11(2)5-7-13-19(26)14(8-6-12(3)4)22-18(20(13)27)21(28)17-15(24)9-10-16(25)23(17)29-22/h5-6,9-10,24-27H,7-8H2,1-4H3","1,3,5,8-tetrahydroxy-2,4-bis(3-methylbut-2-enyl)xanthen-9-one",0,PMID: 23682785
CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C,Kuwanon G,5281667,"1S/C40H36O11/c1-18(2)4-8-26-38(50)36-33(48)17-32(47)35(40(36)51-39(26)25-11-7-22(43)16-31(25)46)28-13-19(3)12-27(23-9-5-20(41)14-29(23)44)34(28)37(49)24-10-6-21(42)15-30(24)45/h4-7,9-11,13-17,27-28,34,41-48H,8,12H2,1-3H3/t27-,28-,34-/m0/s1","8-[(1S,5R,6S)-6-(2,4-dihydroxybenzoyl)-5-(2,4-dihydroxyphenyl)-3-methylcyclohex-2-en-1-yl]-2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-3-(3-methylbut-2-enyl)chromen-4-one",1,PMID: 33747164
CC(=CCN1CC[C@@]2([C@H]([C@H]1Cc1c2cc(cc1)O)C)C)C,Pentazocine,441278,"1S/C19H27NO/c1-13(2)7-9-20-10-8-19(4)14(3)18(20)11-15-5-6-16(21)12-17(15)19/h5-7,12,14,18,21H,8-11H2,1-4H3/t14-,18+,19+/m0/s1","(1R,9R,13R)-1,13-dimethyl-10-(3-methylbut-2-enyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",1,PMID: 28560459
CC(=O)N=c1sc(nn1C)S(=O)(=O)N,Methazolamide,4100,"1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)","N-(3-methyl-5-sulfamoyl-1,3,4-thiadiazol-2-ylidene)acetamide",1,PMID: 27731352
CC(=O)NC1(CCN(CC1)CC[C@@]1(OCC(=O)N(C1)c1ccccc1)c1ccc(c(c1)Cl)Cl)c1cccc(c1)F.OC(=O)CCC(=O)O,"butanedioic acid;N-[1-[2-[(2R)-2-(3,4-dichlorophenyl)-5-oxo-4-phenylmorpholin-2-yl]ethyl]-4-(3-fluorophenyl)piperidin-4-yl]acetamide",60196411,"1S/C31H32Cl2FN3O3.C4H6O4/c1-22(38)35-30(23-6-5-7-25(34)18-23)12-15-36(16-13-30)17-14-31(24-10-11-27(32)28(33)19-24)21-37(29(39)20-40-31)26-8-3-2-4-9-26;5-3(6)1-2-4(7)8/h2-11,18-19H,12-17,20-21H2,1H3,(H,35,38);1-2H2,(H,5,6)(H,7,8)/t31-;/m0./s1","butanedioic acid;N-[1-[2-[(2R)-2-(3,4-dichlorophenyl)-5-oxo-4-phenylmorpholin-2-yl]ethyl]-4-(3-fluorophenyl)piperidin-4-yl]acetamide",0,HEPG2
CC(=O)Nc1ccc(cc1)/N=N/c1cc(C)ccc1O,Disperse yellow 3,17811,"1S/C15H15N3O2/c1-10-3-8-15(20)14(9-10)18-17-13-6-4-12(5-7-13)16-11(2)19/h3-9,20H,1-2H3,(H,16,19)",N-[4-[(2-hydroxy-5-methylphenyl)diazenyl]phenyl]acetamide,1,HEPG2
CC(=O)NCCCCCCNC(=O)C,Hexamethylene bisacetamide,3616,"1S/C10H20N2O2/c1-9(13)11-7-5-3-4-6-8-12-10(2)14/h3-8H2,1-2H3,(H,11,13)(H,12,14)",N-(6-acetamidohexyl)acetamide,0,PMID: 15052673
CC(=O)O.NC[C@]1(C)CCC[C@]2([C@H]1CCc1c2ccc(c1)C(C)C)C,Dehydroabietylamine acetate,62418,"1S/C20H31N.C2H4O2/c1-14(2)15-6-8-17-16(12-15)7-9-18-19(3,13-21)10-5-11-20(17,18)4;1-2(3)4/h6,8,12,14,18H,5,7,9-11,13,21H2,1-4H3;1H3,(H,3,4)/t18-,19-,20+;/m0./s1","[(1R,4aS,10aR)-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthren-1-yl]methanamine;acetic acid",0,"CHO, HEPG2"
CC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C=C(C2=CC(=O)[C@H]3[C@@H]([C@]12C)C3)Cl)C(=O)C,Cyproterone acetate,9880,"1S/C24H29ClO4/c1-12(26)24(29-13(2)27)8-6-16-14-10-20(25)19-11-21(28)15-9-18(15)23(19,4)17(14)5-7-22(16,24)3/h10-11,14-18H,5-9H2,1-4H3/t14-,15+,16-,17-,18-,22-,23-,24-/m0/s1","[(1S,2S,3S,5R,11R,12S,15R,16S)-15-acetyl-9-chloro-2,16-dimethyl-6-oxo-15-pentacyclo[9.7.0.02,8.03,5.012,16]octadeca-7,9-dienyl] acetate",0,PMID: 21575666
CC(=O)O[C@@]12CO[C@@H]1C[C@@H]([C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@H](C1=O)O)C)C)O,Docetaxel,148124,"1S/C43H53NO14/c1-22-26(55-37(51)32(48)30(24-15-11-9-12-16-24)44-38(52)58-39(3,4)5)20-43(53)35(56-36(50)25-17-13-10-14-18-25)33-41(8,34(49)31(47)29(22)40(43,6)7)27(46)19-28-42(33,21-54-28)57-23(2)45/h9-18,26-28,30-33,35,46-48,53H,19-21H2,1-8H3,(H,44,52)/t26-,27-,28+,30-,31+,32+,33-,35-,41+,42-,43+/m0/s1","[(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4-acetyloxy-1,9,12-trihydroxy-15-[(2R,3S)-2-hydroxy-3-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]oxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",0,HEPG2
CC(=O)O[C@@H]1[C@H](OC(=O)C)[C@H](O[C@H]1n1ccc(=O)[nH]c1=O)COC(=O)C,Uridine triacetate,20058,"1S/C15H18N2O9/c1-7(18)23-6-10-12(24-8(2)19)13(25-9(3)20)14(26-10)17-5-4-11(21)16-15(17)22/h4-5,10,12-14H,6H2,1-3H3,(H,16,21,22)/t10-,12-,13-,14-/m1/s1","[(2R,3R,4R,5R)-3,4-diacetyloxy-5-(2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methyl acetate",1,PMID: 16330000
CC(=O)O[C@@H]1C=C[C@@](C)(O)C(=O)[C@H](CC=C[C@@H]2[C@]31C(=O)N[C@H]([C@@H]3[C@H](C)C(=C)[C@H]2O)Cc1ccccc1)C,"[(1R,2R,5R,7S,11R,12S,14S,15R,16S)-16-benzyl-5,12-dihydroxy-5,7,14-trimethyl-13-methylidene-6,18-dioxo-17-azatricyclo[9.7.0.01,15]octadeca-3,9-dien-2-yl] acetate",124918412,"1S/C30H37NO6/c1-17-10-9-13-22-26(33)19(3)18(2)25-23(16-21-11-7-6-8-12-21)31-28(35)30(22,25)24(37-20(4)32)14-15-29(5,36)27(17)34/h6-9,11-15,17-18,22-26,33,36H,3,10,16H2,1-2,4-5H3,(H,31,35)/t17-,18+,22-,23-,24+,25-,26+,29+,30+/m0/s1","[(1R,2R,5R,7S,11R,12S,14S,15R,16S)-16-benzyl-5,12-dihydroxy-5,7,14-trimethyl-13-methylidene-6,18-dioxo-17-azatricyclo[9.7.0.01,15]octadeca-3,9-dien-2-yl] acetate",0,PMID: 22305779
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C,Paclitaxel,36314,"1S/C47H51NO14/c1-25-31(60-43(56)36(52)35(28-16-10-7-11-17-28)48-41(54)29-18-12-8-13-19-29)23-47(57)40(61-42(55)30-20-14-9-15-21-30)38-45(6,32(51)22-33-46(38,24-58-33)62-27(3)50)39(53)37(59-26(2)49)34(25)44(47,4)5/h7-21,31-33,35-38,40,51-52,57H,22-24H2,1-6H3,(H,48,54)/t31-,32-,33+,35-,36+,37+,38-,40-,45+,46-,47+/m0/s1","[(1S,2S,3R,4S,7R,9S,10S,12R,15S)-4,12-diacetyloxy-15-[(2R,3S)-3-benzamido-2-hydroxy-3-phenylpropanoyl]oxy-1,9-dihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",0,PMID: 11864976
CC(=O)O[C@H]1CC/C(=C/CC/C(=C/C[C@]2(O[C@]1(C)CC2)C(C)C)/C)/C,Incensole acetate,53386731,"1S/C22H36O3/c1-16(2)22-13-12-18(4)9-7-8-17(3)10-11-20(24-19(5)23)21(6,25-22)14-15-22/h8,12,16,20H,7,9-11,13-15H2,1-6H3/b17-8+,18-12+/t20-,21+,22+/m0/s1","[(1R,2S,5E,9E,12S)-1,5,9-trimethyl-12-propan-2-yl-15-oxabicyclo[10.2.1]pentadeca-5,9-dien-2-yl] acetate",1,PMID: 22284622
CC(=O)O[Pb](c1ccccc1)(c1ccccc1)c1ccccc1,Triphenyllead acetate,16682953,"1S/3C6H5.C2H4O2.Pb/c3*1-2-4-6-5-3-1;1-2(3)4;/h3*1-5H;1H3,(H,3,4);/q;;;;+1/p-1",triphenylplumbyl acetate,0,"CHO, HEPG2"
CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,Triphenylstannylium acetate,9909408,"1S/3C6H5.C2H4O2.Sn/c3*1-2-4-6-5-3-1;1-2(3)4;/h3*1-5H;1H3,(H,3,4);/q;;;;+1/p-1",triphenylstannanylium;acetate,0,"CHO, HEPG2"
CC(C(=O)c1c(nn2c1cccc2)C(C)C)C,Ibudilast,3671,"1S/C14H18N2O/c1-9(2)13-12(14(17)10(3)4)11-7-5-6-8-16(11)15-13/h5-10H,1-4H3","2-methyl-1-(2-propan-2-ylpyrazolo[1,5-a]pyridin-3-yl)propan-1-one",1,PMID: 11454657
CC(C(c1ccccc1)O)N(CCOC(c1ccccc1)c1ccccc1)C,Difeterol,208836,"1S/C25H29NO2/c1-20(24(27)21-12-6-3-7-13-21)26(2)18-19-28-25(22-14-8-4-9-15-22)23-16-10-5-11-17-23/h3-17,20,24-25,27H,18-19H2,1-2H3",2-[2-benzhydryloxyethyl(methyl)amino]-1-phenylpropan-1-ol,0,HEPG2
CC(C[C@@H](B(O)O)NC(=O)[C@@H](NC(=O)c1cnccn1)Cc1ccccc1)C,Bortezomib,387447,"1S/C19H25BN4O4/c1-13(2)10-17(20(27)28)24-18(25)15(11-14-6-4-3-5-7-14)23-19(26)16-12-21-8-9-22-16/h3-9,12-13,15,17,27-28H,10-11H2,1-2H3,(H,23,26)(H,24,25)/t15-,17-/m0/s1",[(1R)-3-methyl-1-[[(2S)-3-phenyl-2-(pyrazine-2-carbonylamino)propanoyl]amino]butyl]boronic acid,0,"CHO, HEPG2"
CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[C@@]1(C)CO1)CC(C)C)Cc1ccccc1)NC(=O)[C@@H](NC(=O)CN1CCOCC1)CCc1ccccc1)C,Carfilzomib,11556711,"1S/C40H57N5O7/c1-27(2)22-32(36(47)40(5)26-52-40)42-39(50)34(24-30-14-10-7-11-15-30)44-38(49)33(23-28(3)4)43-37(48)31(17-16-29-12-8-6-9-13-29)41-35(46)25-45-18-20-51-21-19-45/h6-15,27-28,31-34H,16-26H2,1-5H3,(H,41,46)(H,42,50)(H,43,48)(H,44,49)/t31-,32-,33-,34-,40+/m0/s1",(2S)-4-methyl-N-[(2S)-1-[[(2S)-4-methyl-1-[(2R)-2-methyloxiran-2-yl]-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]-2-[[(2S)-2-[(2-morpholin-4-ylacetyl)amino]-4-phenylbutanoyl]amino]pentanamide,0,"CHO, HEPG2"
CC(C[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](CC(C)C)OC(=O)[C@@H](N(C(=O)[C@H](OC(=O)[C@@H](N(C1=O)C)C(C)C)CC(C)C)C)C(C)C)C,"(3S,6R,9S,12R,15S,18R)-6,12,18-Triisobutyl-3,9,15-triisopropyl-4,10,16-trimethyl-1,7,13-trioxa-4,10,16-triazacyclooctadecane-2,5,8,11,14,17-hexone",3010891,"1S/C36H63N3O9/c1-19(2)16-25-31(40)37(13)29(23(9)10)35(44)47-27(18-21(5)6)33(42)39(15)30(24(11)12)36(45)48-26(17-20(3)4)32(41)38(14)28(22(7)8)34(43)46-25/h19-30H,16-18H2,1-15H3/t25-,26-,27-,28+,29+,30+/m1/s1","(3S,6R,9S,12R,15S,18R)-4,10,16-trimethyl-6,12,18-tris(2-methylpropyl)-3,9,15-tri(propan-2-yl)-1,7,13-trioxa-4,10,16-triazacyclooctadecane-2,5,8,11,14,17-hexone",0,PMID: 19248798
CC(C1=CC(=O)C(=CC1=O)C)C,Thymoquinone,10281,"1S/C10H12O2/c1-6(2)8-5-9(11)7(3)4-10(8)12/h4-6H,1-3H3","2-methyl-5-propan-2-ylcyclohexa-2,5-diene-1,4-dione",0,PMID: 12469192
CC(c1cc(Br)c(c(c1)Br)O)(c1cc(Br)c(c(c1)Br)O)C,Tetrabromobisphenol A,6618,"1S/C15H12Br4O2/c1-15(2,7-3-9(16)13(20)10(17)4-7)8-5-11(18)14(21)12(19)6-8/h3-6,20-21H,1-2H3","2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol",0,CHO
CC(c1cc(Sc2cc(c(cc2C)O)C(C)(C)C)c(cc1O)C)(C)C,"4,4'-Thiobis(6-tert-butyl-m-cresol)",7308,"1S/C22H30O2S/c1-13-9-17(23)15(21(3,4)5)11-19(13)25-20-12-16(22(6,7)8)18(24)10-14(20)2/h9-12,23-24H,1-8H3",2-tert-butyl-4-(5-tert-butyl-4-hydroxy-2-methylphenyl)sulfanyl-5-methylphenol,0,HEPG2
CC(c1ccc(c(c1)C(C)C)O)C,"2,4-Diisopropylphenol",18048,"1S/C12H18O/c1-8(2)10-5-6-12(13)11(7-10)9(3)4/h5-9,13H,1-4H3","2,4-di(propan-2-yl)phenol",0,HEPG2
CC(C1CCC(C1(O)Cn1ncnc1)Cc1ccc(cc1)Cl)C,Ipconazole,86211,"1S/C18H24ClN3O/c1-13(2)17-8-5-15(9-14-3-6-16(19)7-4-14)18(17,23)10-22-12-20-11-21-22/h3-4,6-7,11-13,15,17,23H,5,8-10H2,1-2H3","2-[(4-chlorophenyl)methyl]-5-propan-2-yl-1-(1,2,4-triazol-1-ylmethyl)cyclopentan-1-ol",0,HEPG2
CC(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O,Chlorfenethol,6624,"1S/C14H12Cl2O/c1-14(17,10-2-6-12(15)7-3-10)11-4-8-13(16)9-5-11/h2-9,17H,1H3","1,1-bis(4-chlorophenyl)ethanol",0,HEPG2
CC(c1ccc2c(c1)c(=O)c1c(o2)nc(c(c1)C(=O)O)N)C,Amlexanox,2161,"1S/C16H14N2O4/c1-7(2)8-3-4-12-9(5-8)13(19)10-6-11(16(20)21)14(17)18-15(10)22-12/h3-7H,1-2H3,(H2,17,18)(H,20,21)","2-amino-5-oxo-7-propan-2-ylchromeno[2,3-b]pyridine-3-carboxylic acid",1,HEPG2
CC(c1ccccc1)NCCC(c1ccccc1)c1ccccc1.Cl,Sensit,26154,"1S/C23H25N.ClH/c1-19(20-11-5-2-6-12-20)24-18-17-23(21-13-7-3-8-14-21)22-15-9-4-10-16-22;/h2-16,19,23-24H,17-18H2,1H3;1H","3,3-diphenylpropyl(1-phenylethyl)azanium;chloride",0,"CHO, HEPG2"
CC(Cc1ccc(cc1)CCc1sc2c(c1)C(=NC(c1n2c(C)nn1)C)c1ccccc1Cl)C,Israpafant,119175,"1S/C28H29ClN4S/c1-17(2)15-21-11-9-20(10-12-21)13-14-22-16-24-26(23-7-5-6-8-25(23)29)30-18(3)27-32-31-19(4)33(27)28(24)34-22/h5-12,16-18H,13-15H2,1-4H3","7-(2-chlorophenyl)-9,13-dimethyl-4-[2-[4-(2-methylpropyl)phenyl]ethyl]-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaene",0,HEPG2
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CCC/C/2=C\C=C/1\C[C@@H](O)CCC1=C)C)C,Cholecalciferol,5280795,"1S/C27H44O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12-13,19,21,24-26,28H,3,6-11,14-18H2,1-2,4-5H3/b22-12+,23-13-/t21-,24+,25-,26+,27-/m1/s1","(1S,3Z)-3-[(2E)-2-[(1R,3aS,7aR)-7a-methyl-1-[(2R)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol",0,HEPG2
CC(CCCCCCc1ccc(cc1)O)C,"4-Nonylphenol, branched",338733,"1S/C15H24O/c1-13(2)7-5-3-4-6-8-14-9-11-15(16)12-10-14/h9-13,16H,3-8H2,1-2H3",4-(7-methyloctyl)phenol,0,HEPG2
CC(CP(=S)(CC(C)C)[S-])C.[Na+],Bis(2-methylpropyl)dithiophosphinic acid sodium salt,83375,"1S/C8H19PS2.Na/c1-7(2)5-9(10,11)6-8(3)4;/h7-8H,5-6H2,1-4H3,(H,10,11);/q;+1/p-1",sodium;bis(2-methylpropyl)-sulfanylidene-sulfido-lambda5-phosphane,0,CHO
CC(n1c(C)ncc1c1ccnc(n1)Nc1ccc(cc1)S(=O)(=O)C)C,4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)pyrimidin-2-amine,16747683,"1S/C18H21N5O2S/c1-12(2)23-13(3)20-11-17(23)16-9-10-19-18(22-16)21-14-5-7-15(8-6-14)26(4,24)25/h5-12H,1-4H3,(H,19,21,22)",4-(2-methyl-3-propan-2-ylimidazol-4-yl)-N-(4-methylsulfonylphenyl)pyrimidin-2-amine,0,PMID: 24242917
CC(OC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O)C,Chloropropylate,22094,"1S/C17H16Cl2O3/c1-11(2)22-16(20)17(21,12-3-7-14(18)8-4-12)13-5-9-15(19)10-6-13/h3-11,21H,1-2H3","propan-2-yl 2,2-bis(4-chlorophenyl)-2-hydroxyacetate",0,CHO
CC(OC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC1CN(C1)C(c1ccccc1)c1ccccc1)N)C,Azelnidipine,65948,"1S/C33H34N4O6/c1-20(2)42-32(38)27-21(3)35-31(34)29(28(27)24-15-10-16-25(17-24)37(40)41)33(39)43-26-18-36(19-26)30(22-11-6-4-7-12-22)23-13-8-5-9-14-23/h4-17,20,26,28,30,35H,18-19,34H2,1-3H3","3-O-(1-benzhydrylazetidin-3-yl) 5-O-propan-2-yl 2-amino-6-methyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",0,"CHO, HEPG2"
CC(Oc1ccc(cc1)c1cnc2n(c1)ncc2c1ccnc2c1cccc2)C,"4-[6-(4-Propan-2-yloxyphenyl)pyrazolo[1,5-a]pyrimidin-3-yl]quinoline",50997747,"1S/C24H20N4O/c1-16(2)29-19-9-7-17(8-10-19)18-13-26-24-22(14-27-28(24)15-18)20-11-12-25-23-6-4-3-5-21(20)23/h3-16H,1-2H3","4-[6-(4-propan-2-yloxyphenyl)pyrazolo[1,5-a]pyrimidin-3-yl]quinoline",0,PMID: 24603907
CC(Sc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)(Sc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)C,Probucol,4912,"1S/C31H48O2S2/c1-27(2,3)21-15-19(16-22(25(21)32)28(4,5)6)34-31(13,14)35-20-17-23(29(7,8)9)26(33)24(18-20)30(10,11)12/h15-18,32-33H,1-14H3","2,6-ditert-butyl-4-[2-(3,5-ditert-butyl-4-hydroxyphenyl)sulfanylpropan-2-ylsulfanyl]phenol",1,PMID: 27223630
CC[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CCCC[C@H]12,Ethylestrenol,13765,"1S/C20H32O/c1-3-20(21)13-11-18-17-9-8-14-6-4-5-7-15(14)16(17)10-12-19(18,20)2/h6,15-18,21H,3-5,7-13H2,1-2H3/t15-,16+,17+,18-,19-,20-/m0/s1","(8R,9S,10R,13S,14S,17S)-17-ethyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol",0,HEPG2
CC[C@@]1(O)C(=O)OCc2c1cc1c3nc4ccc(c(c4cc3Cn1c2=O)CN(C)C)O.Cl,Topotecan hydrochloride,60699,"1S/C23H23N3O5.ClH/c1-4-23(30)16-8-18-20-12(9-26(18)21(28)15(16)11-31-22(23)29)7-13-14(10-25(2)3)19(27)6-5-17(13)24-20;/h5-8,27,30H,4,9-11H2,1-3H3;1H/t23-;/m0./s1","(19S)-8-[(dimethylamino)methyl]-19-ethyl-7,19-dihydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaene-14,18-dione;hydrochloride",0,"CHO, HEPG2"
