SMILES,Name,CID,InChI,IUPAC,Status,Source
[O-][N+](=O)CCC,1-Nitropropane,7903,"1S/C3H7NO2/c1-2-3-4(5)6/h2-3H2,1H3",1-nitropropane,0,ARE
[O-][N+](=O)CCC(=O)O,3-Nitropropionic acid,1678,"1S/C3H5NO4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)",3-nitropropanoic acid,0,ARE
[O-][N+](=O)NC(=N)N,2-Nitroguanidine,11174,"1S/CH4N4O2/c2-1(3)4-5(6)7/h(H4,2,3,4)",2-nitroguanidine,0,ARE
[O-][N+](=O)O.CCCN,Propylammonium nitrate,10197675,"1S/C3H9N.HNO3/c1-2-3-4;2-1(3)4/h2-4H2,1H3;(H,2,3,4)",nitric acid;propan-1-amine,0,ARE
[O-][N+](=O)O.CN,Methylammonium nitrate,159924,"1S/CH5N.HNO3/c1-2;2-1(3)4/h2H2,1H3;(H,2,3,4)",methanamine;nitric acid,0,ARE
[O-][N+](=O)O.CNC,Dimethylammonium nitrate,13379149,"1S/C2H7N.HNO3/c1-3-2;2-1(3)4/h3H,1-2H3;(H,2,3,4)",N-methylmethanamine;nitric acid,0,ARE
[O-][N+](=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O[N+](=O)[O-],Isosorbide dinitrate,6883,"1S/C6H8N2O8/c9-7(10)15-3-1-13-6-4(16-8(11)12)2-14-5(3)6/h3-6H,1-2H2/t3-,4+,5-,6-/m1/s1","[(3S,3aS,6R,6aS)-3-nitrooxy-2,3,3a,5,6,6a-hexahydrofuro[3,2-b]furan-6-yl] nitrate",0,ARE
[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],Pentaerythritol tetranitrate,6518,"1S/C5H8N4O12/c10-6(11)18-1-5(2-19-7(12)13,3-20-8(14)15)4-21-9(16)17/h1-4H2","[3-nitrooxy-2,2-bis(nitrooxymethyl)propyl] nitrate",0,ARE
[O-][N+](=O)OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],Trolnitrate,11499,1S/C6H12N4O9/c11-8(12)17-4-1-7(2-5-18-9(13)14)3-6-19-10(15)16/h1-6H2,2-[bis(2-nitrooxyethyl)amino]ethyl nitrate,0,ARE
[O-][N+](=O)OCCNC(=O)c1cccnc1,Nicorandil,47528,"1S/C8H9N3O4/c12-8(7-2-1-3-9-6-7)10-4-5-15-11(13)14/h1-3,6H,4-5H2,(H,10,12)",2-(pyridine-3-carbonylamino)ethyl nitrate,0,ARE
[O-][N+]1(C)CCOCC1,4-Methylmorpholine N-oxide,82029,"1S/C5H11NO2/c1-6(7)2-4-8-5-3-6/h2-5H2,1H3",4-methyl-4-oxidomorpholin-4-ium,0,ARE
[O-][n+]1ccc(cc1)Cl,4-Chloropyridine N-oxide,70724,1S/C5H4ClNO/c6-5-1-3-7(8)4-2-5/h1-4H,4-chloro-1-oxidopyridin-1-ium,0,ARE
[O-][n+]1cccc(c1)C(=O)O,Nicotinic acid N-oxide,16976,"1S/C6H5NO3/c8-6(9)5-2-1-3-7(10)4-5/h1-4H,(H,8,9)",1-oxidopyridin-1-ium-3-carboxylic acid,0,ARE
[O-][Se](=O)[O-].[Na+].[Na+],Sodium selenite,24934,"1S/2Na.H2O3Se/c;;1-4(2)3/h;;(H2,1,2,3)/q2*+1;/p-2",disodium;selenite,0,ARE
[O-]/[N+](=N/c1ccccc1)/c1ccccc1,Azoxybenzene,10316,1S/C12H10N2O/c15-14(12-9-5-2-6-10-12)13-11-7-3-1-4-8-11/h1-10H,oxido-phenyl-phenyliminoazanium,1,ARE
[O-]C(=O)[C@]1(C)CCC[C@]2([C@H]1CCc1c2cc(c(c1)C(C)C)S(=O)(=O)O)C.[Na+],Ecabet sodium,23663982,"1S/C20H28O5S.Na/c1-12(2)14-10-13-6-7-17-19(3,8-5-9-20(17,4)18(21)22)15(13)11-16(14)26(23,24)25;/h10-12,17H,5-9H2,1-4H3,(H,21,22)(H,23,24,25);/q;+1/p-1/t17-,19-,20-;/m1./s1","sodium;(4bS,8R,8aR)-8-carboxy-4b,8-dimethyl-2-propan-2-yl-5,6,7,8a,9,10-hexahydrophenanthrene-3-sulfonate",0,ARE
[O-]C(=O)[C@]12O[C@@H]3[C@H]([C@@H]2OC(O1)(C)C)OC(OC3)(C)C.[Na+],Dikegulac sodium,23667639,"1S/C12H18O7.Na/c1-10(2)15-5-6-7(17-10)8-12(16-6,9(13)14)19-11(3,4)18-8;/h6-8H,5H2,1-4H3,(H,13,14);/q;+1/p-1/t6-,7+,8-,12+;/m0./s1","sodium;(1R,2S,6R,8S)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[6.4.0.02,6]dodecane-6-carboxylate",0,ARE
[O-]C(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)c1c(C)onc1c1ccccc1Cl.[Na+],Cloxacillin sodium,23675320,"1S/C19H18ClN3O5S.Na/c1-8-11(12(22-28-8)9-6-4-5-7-10(9)20)15(24)21-13-16(25)23-14(18(26)27)19(2,3)29-17(13)23;/h4-7,13-14,17H,1-3H3,(H,21,24)(H,26,27);/q;+1/p-1/t13-,14+,17-;/m1./s1","sodium;(2S,5R,6R)-6-[[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",0,ARE
[O-]C(=O)[C@H](c1cccc(c1)Oc1ccccc1)C.[O-]C(=O)[C@H](c1cccc(c1)Oc1ccccc1)C.O.O.[Ca+2],calcium;(2S)-2-(3-phenoxyphenyl)propanoate;dihydrate,6604557,"1S/2C15H14O3.Ca.2H2O/c2*1-11(15(16)17)12-6-5-9-14(10-12)18-13-7-3-2-4-8-13;;;/h2*2-11H,1H3,(H,16,17);;2*1H2/q;;+2;;/p-2/t2*11-;;;/m00.../s1",calcium;(2S)-2-(3-phenoxyphenyl)propanoate;dihydrate,0,ARE
[O-]C(=O)[O-].[Sr+2],Strontium carbonate,15407,"1S/CH2O3.Sr/c2-1(3)4;/h(H2,2,3,4);/q;+2/p-2",strontium;carbonate,0,ARE
[O-]C(=O)C.[K+],Potassium acetate,517044,"1S/C2H4O2.K/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1",potassium;acetate,0,ARE
[O-]C(=O)C.[Na+],Sodium acetate,517045,"1S/C2H4O2.Na/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1",sodium;acetate,0,ARE
[O-]C(=O)C.[O-]C(=O)C.[Co+2],Cobalt(II) acetate,6277,"1S/2C2H4O2.Co/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",cobalt(2+);diacetate,1,ARE
[O-]C(=O)C.[O-]C(=O)C.[Mg+2],Magnesium acetate,8896,"1S/2C2H4O2.Mg/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",magnesium;diacetate,0,ARE
[O-]C(=O)C.[O-]C(=O)C.[Mn+2],Manganese(II) acetate,12525,"1S/2C2H4O2.Mn/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",manganese(2+);diacetate,1,ARE
[O-]C(=O)C.[O-]C(=O)C.[O-]C(=O)C.[Cr+3],Chromium(III) acetate,14012,"1S/3C2H4O2.Cr/c3*1-2(3)4;/h3*1H3,(H,3,4);/q;;;+3/p-3",chromium(3+);triacetate,0,ARE
[O-]C(=O)C.[O-]C(=O)C.[O-]C(=O)C.[SbH3+3],NA,NA,NA,NA,0,ARE
[O-]C(=O)C.[O-]C(=O)C.[Zn+2],ZINC acetate,11192,"1S/2C2H4O2.Zn/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",zinc;diacetate,0,ARE
[O-]C(=O)C.[O-]C(=O)C.O.O.[Zn+2],Zinc acetate dihydrate,2724192,"1S/2C2H4O2.2H2O.Zn/c2*1-2(3)4;;;/h2*1H3,(H,3,4);2*1H2;/q;;;;+2/p-2",zinc;diacetate;dihydrate,0,ARE
[O-]C(=O)C.[O-]C(=O)C.O.O.O.[Pb+2],Lead acetate trihydrate,22456,"1S/2C2H4O2.3H2O.Pb/c2*1-2(3)4;;;;/h2*1H3,(H,3,4);3*1H2;/q;;;;;+2/p-2",lead(2+);diacetate;trihydrate,1,ARE
[O-]C(=O)C.[Tl+],Thallium acetate,11247,"1S/C2H4O2.Tl/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1",thallium(1+);acetate,0,ARE
[O-]C(=O)C(=O)[O-].[Ca+2],Calcium oxalate,33005,"1S/C2H2O4.Ca/c3-1(4)2(5)6;/h(H,3,4)(H,5,6);/q;+2/p-2",calcium;oxalate,0,ARE
[O-]C(=O)C(=O)c1ccc(c(c1)C)C.[Na+],"Sodium 3,4-dimethylphenylglyoxylate",23664290,"1S/C10H10O3.Na/c1-6-3-4-8(5-7(6)2)9(11)10(12)13;/h3-5H,1-2H3,(H,12,13);/q;+1/p-1","sodium;2-(3,4-dimethylphenyl)-2-oxoacetate",0,ARE
[O-]C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[NH4+],Ammonium pentadecafluorooctanoate,62525,"1S/C8HF15O2.H3N/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23;/h(H,24,25);1H3","azane;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanoic acid",1,ARE
[O-]C(=O)C(Cl)(Cl)C.[Na+],"Sodium 2,2-dichloropropionate",517058,"1S/C3H4Cl2O2.Na/c1-3(4,5)2(6)7;/h1H3,(H,6,7);/q;+1/p-1","sodium;2,2-dichloropropanoate",0,ARE
[O-]C(=O)C(Cl)(Cl)Cl.[Na+],Sodium trichloroacetate,23681045,"1S/C2HCl3O2.Na/c3-2(4,5)1(6)7;/h(H,6,7);/q;+1/p-1","sodium;2,2,2-trichloroacetate",0,ARE
[O-]C(=O)C[C@@H](C[C@@H](/C=C/c1c(c2ccc(cc2)F)c2c(n1C(C)C)cccc2)O)O.[Na+],Fluvastatin sodium,23663976,"1S/C24H26FNO4.Na/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30;/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30);/q;+1/p-1/b12-11+;/t18-,19-;/m1./s1","sodium;(E,3R,5S)-7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoate",0,ARE
[O-]C(=O)C[C@H](C[N+](C)(C)C)OC(=O)C.Cl,Acetyl-L-carnitine hydrochloride,2733928,"1S/C9H17NO4.ClH/c1-7(11)14-8(5-9(12)13)6-10(2,3)4;/h8H,5-6H2,1-4H3;1H/t8-;/m1./s1",[(2R)-2-acetyloxy-3-carboxypropyl]-trimethylazanium;chloride,0,ARE
[O-]C(=O)C[N+](C)(C)C,Betaine,247,"1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3",2-(trimethylazaniumyl)acetate,0,ARE
[O-]C(=O)C[N+](C)(C)C.O,"Methanaminium, 1-carboxy-N,N,N-trimethyl-, hydroxide",83815,"1S/C5H11NO2.H2O/c1-6(2,3)4-5(7)8;/h4H2,1-3H3;1H2",carboxymethyl(trimethyl)azanium;hydroxide,0,ARE
[O-]C(=O)c1cc(cc(c1)S(=O)(=O)O)C(=O)O.[Li+],5-Sulfoisophthalic acid monolithium salt,2735141,"1S/C8H6O7S.Li/c9-7(10)4-1-5(8(11)12)3-6(2-4)16(13,14)15;/h1-3H,(H,9,10)(H,11,12)(H,13,14,15);/q;+1/p-1","lithium;3,5-dicarboxybenzenesulfonate",0,ARE
[O-]C(=O)c1cccc(c1)[N+](=O)[O-].[Na+],Sodium 3-nitrobenzoate,70014,"1S/C7H5NO4.Na/c9-7(10)5-2-1-3-6(4-5)8(11)12;/h1-4H,(H,9,10);/q;+1/p-1",sodium;3-nitrobenzoate,0,ARE
[O-]C(=O)c1ccccc1.[K+],Potassium benzoate,23661960,"1S/C7H6O2.K/c8-7(9)6-4-2-1-3-5-6;/h1-5H,(H,8,9);/q;+1/p-1",potassium;benzoate,0,ARE
[O-]C(=O)c1ccccc1.[Na+],Sodium benzoate,517055,"1S/C7H6O2.Na/c8-7(9)6-4-2-1-3-5-6;/h1-5H,(H,8,9);/q;+1/p-1",sodium;benzoate,0,ARE
[O-]C(=O)c1ccccc1.[O-]C(=O)c1ccccc1.[Mg+2],Magnesium dibenzoate,62371,"1S/2C7H6O2.Mg/c2*8-7(9)6-4-2-1-3-5-6;/h2*1-5H,(H,8,9);/q;;+2/p-2",magnesium;dibenzoate,0,ARE
[O-]C(=O)c1ccccc1.CC[N+](Cc1ccccc1)(CC(=O)Nc1c(C)cccc1C)CC,Denatonium benzoate,19518,"1S/C21H28N2O.C7H6O2/c1-5-23(6-2,15-19-13-8-7-9-14-19)16-20(24)22-21-17(3)11-10-12-18(21)4;8-7(9)6-4-2-1-3-5-6/h7-14H,5-6,15-16H2,1-4H3;1-5H,(H,8,9)","benzyl-[2-(2,6-dimethylanilino)-2-oxoethyl]-diethylazanium;benzoate",0,ARE
[O-]C(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C.O.[Na+],Meclomen,23663959,"1S/C14H11Cl2NO2.Na.H2O/c1-8-6-7-10(15)13(12(8)16)17-11-5-3-2-4-9(11)14(18)19;;/h2-7,17H,1H3,(H,18,19);;1H2/q;+1;/p-1","sodium;2-(2,6-dichloro-3-methylanilino)benzoate;hydrate",0,ARE
[O-]C(=O)c1ccccc1O.[Na+],Sodium salicylate,16760658,"1S/C7H6O3.Na/c8-6-4-2-1-3-5(6)7(9)10;/h1-4,8H,(H,9,10);/q;+1/p-1",sodium;2-hydroxybenzoate,0,ARE
[O-]C(=O)c1ccccn1.[O-]C(=O)c1ccccn1.[O-]C(=O)c1ccccn1.[Cr+3],Chromium picolinate,151932,"1S/3C6H5NO2.Cr/c3*8-6(9)5-3-1-2-4-7-5;/h3*1-4H,(H,8,9);/q;;;+3/p-3",chromium(3+);pyridine-2-carboxylate,0,ARE
[O-]C(=O)c1cccnc1.[Na+],Sodium nicotinate,23687810,"1S/C6H5NO2.Na/c8-6(9)5-2-1-3-7-4-5;/h1-4H,(H,8,9);/q;+1/p-1",sodium;pyridine-3-carboxylate,0,ARE
[O-]C(=O)CC.[Na+],Sodium propionate,2723816,"1S/C3H6O2.Na/c1-2-3(4)5;/h2H2,1H3,(H,4,5);/q;+1/p-1",sodium;propanoate,0,ARE
[O-]C(=O)CC(C(=O)[O-])(CC(=O)O)O.[NH4+].[NH4+],Diammonium citrate,18171,"1S/C6H8O7.2H3N/c7-3(8)1-6(13,5(11)12)2-4(9)10;;/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);2*1H3",diazanium;3-carboxy-3-hydroxypentanedioate,0,ARE
[O-]C(=O)CC(C(=O)[O-])O.[Na+].[Na+],Sodium malate,8736,"1S/C4H6O5.2Na/c5-2(4(8)9)1-3(6)7;;/h2,5H,1H2,(H,6,7)(H,8,9);;/q;2*+1/p-2",disodium;2-hydroxybutanedioate,0,ARE
[O-]C(=O)CC1(CS[C@@H](c2cccc(c2)/C=C/c2ccc3c(n2)cc(cc3)Cl)CCc2ccccc2C(O)(C)C)CC1.[Na+],Montelukast sodium,23663996,"1S/C35H36ClNO3S.Na/c1-34(2,40)30-9-4-3-7-25(30)13-17-32(41-23-35(18-19-35)22-33(38)39)27-8-5-6-24(20-27)10-15-29-16-12-26-11-14-28(36)21-31(26)37-29;/h3-12,14-16,20-21,32,40H,13,17-19,22-23H2,1-2H3,(H,38,39);/q;+1/p-1/b15-10+;/t32-;/m1./s1",sodium;2-[1-[[(1R)-1-[3-[(E)-2-(7-chloroquinolin-2-yl)ethenyl]phenyl]-3-[2-(2-hydroxypropan-2-yl)phenyl]propyl]sulfanylmethyl]cyclopropyl]acetate,0,ARE
[O-]C(=O)Cc1ccc(n1C)C(=O)c1ccc(cc1)C.O.O.[Na+],Tolmetin sodium dihydrate,23677829,"1S/C15H15NO3.Na.2H2O/c1-10-3-5-11(6-4-10)15(19)13-8-7-12(16(13)2)9-14(17)18;;;/h3-8H,9H2,1-2H3,(H,17,18);;2*1H2/q;+1;;/p-1",sodium;2-[1-methyl-5-(4-methylbenzoyl)pyrrol-2-yl]acetate;dihydrate,0,ARE
[O-]C(=O)Cc1cccc(c1N)C(=O)c1ccc(cc1)Br.[O-]C(=O)Cc1cccc(c1N)C(=O)c1ccc(cc1)Br.O.O.O.[Na+].[Na+],Xibrom,11954316,"1S/2C15H12BrNO3.2Na.3H2O/c2*16-11-6-4-9(5-7-11)15(20)12-3-1-2-10(14(12)17)8-13(18)19;;;;;/h2*1-7H,8,17H2,(H,18,19);;;3*1H2/q;;2*+1;;;/p-2",disodium;2-[2-amino-3-(4-bromobenzoyl)phenyl]acetate;trihydrate,0,ARE
[O-]C(=O)Cc1cccc2c1cccc2.[K+],Potassium 1-naphthaleneacetate,23700091,"1S/C12H10O2.K/c13-12(14)8-10-6-3-5-9-4-1-2-7-11(9)10;/h1-7H,8H2,(H,13,14);/q;+1/p-1",potassium;2-naphthalen-1-ylacetate,0,ARE
[O-]C(=O)CCC(=O)O.CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCc2c(C1)cc(cn2)C(F)(F)F,MK-0812 (Succinate),11180807,"1S/C24H34F3N3O3.C4H6O4/c1-15(2)23(7-4-18(11-23)29-20-6-9-33-14-21(20)32-3)22(31)30-8-5-19-16(13-30)10-17(12-28-19)24(25,26)27;5-3(6)1-2-4(7)8/h10,12,15,18,20-21,29H,4-9,11,13-14H2,1-3H3;1-2H2,(H,5,6)(H,7,8)/t18-,20+,21-,23+;/m1./s1","butanedioic acid;[(1S,3R)-3-[[(3S,4S)-3-methoxyoxan-4-yl]amino]-1-propan-2-ylcyclopentyl]-[3-(trifluoromethyl)-7,8-dihydro-5H-1,6-naphthyridin-6-yl]methanone",0,ARE
[O-]C(=O)CCC(=O)OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl.[Na+],Chloramphenicol sodium succinate,656833,"1S/C15H16Cl2N2O8.Na/c16-14(17)15(24)18-10(7-27-12(22)6-5-11(20)21)13(23)8-1-3-9(4-2-8)19(25)26;/h1-4,10,13-14,23H,5-7H2,(H,18,24)(H,20,21);/q;+1/p-1/t10-,13-;/m1./s1","sodium;4-[(2R,3R)-2-[(2,2-dichloroacetyl)amino]-3-hydroxy-3-(4-nitrophenyl)propoxy]-4-oxobutanoate",0,ARE
[O-]C(=O)CCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C.[Na+],Hydrocortisone sodium succinate,23694214,"1S/C25H34O8.Na/c1-23-9-7-15(26)11-14(23)3-4-16-17-8-10-25(32,24(17,2)12-18(27)22(16)23)19(28)13-33-21(31)6-5-20(29)30;/h11,16-18,22,27,32H,3-10,12-13H2,1-2H3,(H,29,30);/q;+1/p-1/t16-,17-,18-,22+,23-,24-,25-;/m0./s1","sodium;4-[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethoxy]-4-oxobutanoate",0,ARE
[O-]C(=O)CCCc1ccccc1.[Na+],Sodium phenylbutyrate,5258,"1S/C10H12O2.Na/c11-10(12)8-4-7-9-5-2-1-3-6-9;/h1-3,5-6H,4,7-8H2,(H,11,12);/q;+1/p-1",sodium;4-phenylbutanoate,0,ARE
[O-]C(=O)CCCOc1ccc(cc1Cl)Cl.[Na+],"Sodium 4-(2,4-dichlorophenoxy)butyrate",23700088,"1S/C10H10Cl2O3.Na/c11-7-3-4-9(8(12)6-7)15-5-1-2-10(13)14;/h3-4,6H,1-2,5H2,(H,13,14);/q;+1/p-1","sodium;4-(2,4-dichlorophenoxy)butanoate",0,ARE
[O-]C(=O)CCl.[Na+],Sodium chloroacetate,23665759,"1S/C2H3ClO2.Na/c3-1-2(4)5;/h1H2,(H,4,5);/q;+1/p-1",sodium;2-chloroacetate,0,ARE
[O-]C(=O)CF.[Na+],Sodium fluoroacetate,16212360,"1S/C2H3FO2.Na/c3-1-2(4)5;/h1H2,(H,4,5);/q;+1/p-1",sodium;2-fluoroacetate,0,ARE
[O-]C(=O)CNC(=O)c1ccccc1NS(=O)(=O)c1ccc(cc1)OC(=O)C(C)(C)C.O.O.O.O.[Na+],CID 158792,158792,"1S/C20H22N2O7S.Na.4H2O/c1-20(2,3)19(26)29-13-8-10-14(11-9-13)30(27,28)22-16-7-5-4-6-15(16)18(25)21-12-17(23)24;;;;;/h4-11,22H,12H2,1-3H3,(H,21,25)(H,23,24);;4*1H2/q;+1;;;;/p-1","sodium;2-[[2-[[4-(2,2-dimethylpropanoyloxy)phenyl]sulfonylamino]benzoyl]amino]acetate;tetrahydrate",0,ARE
[O-]C(=O)CNc1ccccc1.[K+],N-Phenylglycine potassium salt,23672325,"1S/C8H9NO2.K/c10-8(11)6-9-7-4-2-1-3-5-7;/h1-5,9H,6H2,(H,10,11);/q;+1/p-1",potassium;2-anilinoacetate,0,ARE
[O-]C(=O)COc1ccc(cc1C)Cl.[Na+],MCPA-sodium,2724048,"1S/C9H9ClO3.Na/c1-6-4-7(10)2-3-8(6)13-5-9(11)12;/h2-4H,5H2,1H3,(H,11,12);/q;+1/p-1",sodium;2-(4-chloro-2-methylphenoxy)acetate,0,ARE
[O-]C(=O)COc1ccc(cc1Cl)Cl.[Na+],"Sodium 2,4-dichlorophenoxyacetate",23676704,"1S/C8H6Cl2O3.Na/c9-5-1-2-7(6(10)3-5)13-4-8(11)12;/h1-3H,4H2,(H,11,12);/q;+1/p-1","sodium;2-(2,4-dichlorophenoxy)acetate",0,ARE
[O-]C(=O)COc1nn(c2c1cccc2)Cc1ccccc1.[Na+],Bendazac sodium,23662369,"1S/C16H14N2O3.Na/c19-15(20)11-21-16-13-8-4-5-9-14(13)18(17-16)10-12-6-2-1-3-7-12;/h1-9H,10-11H2,(H,19,20);/q;+1/p-1",sodium;2-(1-benzylindazol-3-yl)oxyacetate,0,ARE
[O-]C(=O)CS.[NH4+],Ammonium thioglycolate,21534,"1S/C2H4O2S.H3N/c3-2(4)1-5;/h5H,1H2,(H,3,4);1H3",azanium;2-sulfanylacetate,0,ARE
[O-]C(=O)CSC#N.[Na+],"Acetic acid, thiocyanato-, sodium salt",23684827,"1S/C3H3NO2S.Na/c4-2-7-1-3(5)6;/h1H2,(H,5,6);/q;+1/p-1",sodium;2-thiocyanatoacetate,0,ARE
[O-]C(=O)N.[NH4+],Ammonium carbamate,517232,"1S/CH3NO2.H3N/c2-1(3)4;/h2H2,(H,3,4);1H3",azanium;carbamate,0,ARE
[O-]C(=O)P(=O)([O-])[O-].[Na+].[Na+].[Na+],Foscarnet sodium,44561,"1S/CH3O5P.3Na/c2-1(3)7(4,5)6;;;/h(H,2,3)(H2,4,5,6);;;/q;3*+1/p-3",trisodium;phosphonatoformate,0,ARE
[O-]C=O.[K+],Potassium formate,2735122,"1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",potassium;formate,0,ARE
[O-]c1ccc(cc1)[N+](=O)[O-].[Na+],Sodium 4-nitrophenolate,13214,"1S/C6H5NO3.Na/c8-6-3-1-5(2-4-6)7(9)10;/h1-4,8H;/q;+1/p-1",sodium;4-nitrophenolate,0,ARE
[O-]c1ccc(cc1)C1(OS(=O)(=O)c2c1cccc2)c1ccc(cc1)O.[Na+],Phenol Red sodium salt,23686673,"1S/C19H14O5S.Na/c20-15-9-5-13(6-10-15)19(14-7-11-16(21)12-8-14)17-3-1-2-4-18(17)25(22,23)24-19;/h1-12,20-21H;/q;+1/p-1","sodium;4-[3-(4-hydroxyphenyl)-1,1-dioxo-2,1lambda6-benzoxathiol-3-yl]phenolate",0,ARE
[O-]c1ccccc1.[Na+],Sodium phenoxide,4445035,"1S/C6H6O.Na/c7-6-4-2-1-3-5-6;/h1-5,7H;/q;+1/p-1",sodium;phenoxide,0,ARE
[O-]c1nc(=O)n(c(=O)n1Cl)Cl.[K+],Troclosene potassium,517106,"1S/C3HCl2N3O3.K/c4-7-1(9)6-2(10)8(5)3(7)11;/h(H,6,9,10);/q;+1/p-1","potassium;1,3-dichloro-1,3-diaza-5-azanidacyclohexane-2,4,6-trione",0,ARE
[O-]c1nc(=O)n(c(=O)n1Cl)Cl.O.O.[Na+],Sodium dichloro-s-triazinetrione dihydrate,23667638,"1S/C3HCl2N3O3.Na.2H2O/c4-7-1(9)6-2(10)8(5)3(7)11;;;/h(H,6,9,10);;2*1H2/q;+1;;/p-1","sodium;1,5-dichloro-4,6-dioxo-1,3,5-triazin-2-olate;dihydrate",0,ARE
[O-]N=O.[K+],Potassium nitrite,516910,"1S/K.HNO2/c;2-1-3/h;(H,2,3)/q+1;/p-1",potassium;nitrite,0,ARE
[O-]N=O.[Na+],Sodium nitrite,23668193,"1S/HNO2.Na/c2-1-3;/h(H,2,3);/q;+1/p-1",sodium;nitrite,0,ARE
[O-]P(=O)(C(P(=O)(O)[O-])(Cc1cccnc1)O)O.[Na+].[Na+],Disodium hydroxy-[1-hydroxy-1-[hydroxy(oxido)phosphoryl]-2-(3-pyridinyl)ethyl]phosphinate,9862176,"1S/C7H11NO7P2.2Na/c9-7(16(10,11)12,17(13,14)15)4-6-2-1-3-8-5-6;;/h1-3,5,9H,4H2,(H2,10,11,12)(H2,13,14,15);;/q;2*+1/p-2",disodium;hydroxy-[1-hydroxy-1-[hydroxy(oxido)phosphoryl]-2-pyridin-3-ylethyl]phosphinate,0,ARE
[O-]P(=O)(OP(=O)(O)[O-])O.[Na+].[Na+],Disodium diphosphate,24451,"1S/2Na.H4O7P2/c;;1-8(2,3)7-9(4,5)6/h;;(H2,1,2,3)(H2,4,5,6)/q2*+1;/p-2",disodium;[hydroxy(oxido)phosphoryl] hydrogen phosphate,0,ARE
[O-]S(=O)(=O)[O-].[Be+2].O.O.O.O,Beryllium sulfate tetrahydrate,62672,"1S/Be.H2O4S.4H2O/c;1-5(2,3)4;;;;/h;(H2,1,2,3,4);4*1H2/q+2;;;;;/p-2",beryllium;sulfate;tetrahydrate,0,ARE
[O-]S(=O)(=O)[O-].[Li+].[Li+],Lithium sulfate,66320,"1S/2Li.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",dilithium;sulfate,0,ARE
[O-]S(=O)(=O)[O-].[Na+].[Na+],Sodium sulfate,24436,"1S/2Na.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",disodium;sulfate,0,ARE
[O-]S(=O)(=O)[O-].[NH3+]O.[NH3+]O,Hydroxylammonium sulfate,24846,"1S/2H4NO.H2O4S/c2*1-2;1-5(2,3)4/h2*2H,1H3;(H2,1,2,3,4)/q2*+1;/p-2",hydroxyazanium;sulfate,0,ARE
[O-]S(=O)(=O)[O-].O.O.O.O.O.O.[Ni+2],Nickel sulfate hexahydrate,5284429,"1S/Ni.H2O4S.6H2O/c;1-5(2,3)4;;;;;;/h;(H2,1,2,3,4);6*1H2/q+2;;;;;;;/p-2",nickel(2+);sulfate;hexahydrate,0,ARE
